# tmin,,,,,,,,,,,,,,,,,,,,,
,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36
TIMESTEP,MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2)
1979-01-01T00:00:00Z,254.371658,250.078812,253.287994,253.975693,255.089203,251.583817,250.601196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-02T00:00:00Z,244.381119,242.326355,242.923752,244.503128,244.356522,241.794785,244.549286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-03T00:00:00Z,246.672058,246.826019,245.760452,247.456863,247.299881,245.200638,247.115723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-04T00:00:00Z,245.757248,244.628296,244.947357,246.191162,246.195251,245.067871,245.718109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-05T00:00:00Z,242.130814,242.289398,241.394958,242.871597,242.716843,240.46698,243.326263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-06T00:00:00Z,242.866013,244.551422,243.184784,243.40152,243.701553,242.137772,243.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-07T00:00:00Z,247.89415,248.695755,248.56601,247.770615,247.716614,249.27713,247.732574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-08T00:00:00Z,249.348404,247.262238,247.824524,249.502457,249.565262,246.26239,248.581818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-09T00:00:00Z,252.849991,250.585739,251.007324,252.278992,252.862946,251.122955,251.104034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-10T00:00:00Z,247.876877,245.531219,246.723038,247.491074,247.681412,245.720169,247.215576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-11T00:00:00Z,243.859375,242.845139,242.722183,243.972931,243.825607,240.444214,244.363739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-12T00:00:00Z,253.648956,251.983932,251.51297,254.354706,254.734207,250.310715,252.10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-13T00:00:00Z,261.48233,257.137054,259.09137,262.483582,262.757141,257.312622,257.901611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-14T00:00:00Z,244.453918,244.049606,244.358093,243.982895,244.504593,243.51181,243.008362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-15T00:00:00Z,239.093063,242.210419,241.647842,239.008942,239.097458,242.309341,238.927094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-16T00:00:00Z,250.140259,246.459396,247.291519,251.225372,251.160355,244.638153,247.866928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-17T00:00:00Z,254.085861,251.6427,253.817581,253.337128,254.282135,253.213562,251.128448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-18T00:00:00Z,249.287964,248.095093,250.205597,248.414673,248.843857,249.078918,247.920868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-19T00:00:00Z,256.975891,258.452057,255.571869,256.246429,257.71225,255.590729,257.319061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-20T00:00:00Z,265.248108,262.322998,262.285797,266.536835,266.68927,260.885559,263.174988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-21T00:00:00Z,265.039459,263.22406,263.161224,266.241821,266.13028,262.695221,263.600891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-22T00:00:00Z,259.904449,258.681183,260.072754,260.270721,260.387543,260.152344,258.516541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-23T00:00:00Z,266.164368,263.466217,264.204834,266.939789,267.214203,262.634033,264.304962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-24T00:00:00Z,258.010437,253.485733,257.277191,256.941376,259.239227,255.838348,253.404053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-25T00:00:00Z,250.514725,249.520615,252.055405,249.443466,250.012543,250.775757,248.42688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-26T00:00:00Z,254.390472,253.546722,254.071564,253.912216,254.268616,253.164642,253.846817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-27T00:00:00Z,266.772827,264.420746,264.789612,267.555176,267.712189,263.730499,264.789001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-28T00:00:00Z,266.788727,263.512756,264.219147,267.922882,267.921844,262.993073,264.499939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-29T00:00:00Z,263.496002,261.09436,261.919006,265.30954,265.004456,261.786865,262.564728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-30T00:00:00Z,263.231049,260.703064,261.029572,263.640747,263.845978,259.878082,260.976257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-31T00:00:00Z,261.757172,258.609955,259.672302,263.562927,263.412689,257.597504,259.88739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01T00:00:00Z,255.406708,252.928299,253.679092,257.333435,256.773102,251.890259,255.710083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-02T00:00:00Z,259.092499,257.290558,257.382233,260.903442,260.519653,255.745911,258.632233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-03T00:00:00Z,258.719971,256.28537,258.510651,258.474762,258.883301,256.029724,256.991943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-04T00:00:00Z,248.548935,245.574448,247.916122,248.689545,249.01297,246.048615,246.689789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-05T00:00:00Z,242.737747,240.910767,242.180115,242.294983,242.43306,240.782623,241.58194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-06T00:00:00Z,255.069565,252.448608,253.54718,256.402435,256.442993,252.461472,253.287216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-07T00:00:00Z,254.316864,250.508377,253.128296,255.244904,256.072968,250.711914,251.828842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-08T00:00:00Z,245.682205,243.42363,245.944916,245.881332,246.126129,243.096268,244.266006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-09T00:00:00Z,245.07663,242.083115,243.46225,245.715988,245.684479,241.655685,244.92009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-10T00:00:00Z,245.896103,242.624405,244.862213,246.975586,247.036194,242.5672,244.682465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-11T00:00:00Z,255.449249,252.856552,253.082916,257.454102,257.100189,251.725494,254.256607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-12T00:00:00Z,254.063705,252.700638,252.504059,255.857468,255.241348,251.422241,254.81604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-13T00:00:00Z,254.502853,253.925003,253.402359,256.028961,255.481384,252.022232,255.538116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-14T00:00:00Z,260.537262,258.0979,257.850586,263.289673,262.615051,256.230194,260.12793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-15T00:00:00Z,259.759583,258.201599,258.102356,261.981995,261.222382,256.799255,260.069061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-16T00:00:00Z,246.644531,242.974655,243.72348,248.331406,248.041,241.088959,246.727921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-17T00:00:00Z,240.255859,239.580643,238.945343,240.503021,241.072327,238.099075,240.756943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-18T00:00:00Z,246.778198,246.329697,244.086685,248.561798,249.116943,241.063782,247.517166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-19T00:00:00Z,249.323471,250.252136,249.859833,250.276764,250.291321,248.596909,249.016846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-20T00:00:00Z,257.188232,259.538147,257.307495,258.666504,258.910004,256.05188,256.921692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-21T00:00:00Z,265.224304,264.595245,264.398224,266.791107,266.877045,263.515533,264.924072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-22T00:00:00Z,262.868561,261.023346,262.255341,262.889526,263.51239,260.200531,262.139435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-23T00:00:00Z,265.488434,264.044189,266.757233,265.585083,265.765015,265.55191,263.447144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-24T00:00:00Z,256.540955,253.775497,254.437073,257.444672,257.915192,250.95784,256.781799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-25T00:00:00Z,251.302734,250.462372,249.727249,252.01738,252.585022,247.841766,252.06308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-26T00:00:00Z,254.140625,255.491257,253.358978,254.067841,254.546646,253.263138,256.486572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-27T00:00:00Z,261.680084,261.476837,262.006256,262.907562,262.810028,259.479004,262.140076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-28T00:00:00Z,268.179108,268.895142,269.127136,269.26297,268.889099,268.986572,268.466736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-01T00:00:00Z,267.90271,266.96347,267.810791,269.179718,268.589081,267.025787,267.560822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-02T00:00:00Z,263.530426,266.124054,264.181946,263.196503,263.831116,263.2547,263.90741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-03T00:00:00Z,269.940063,271.727234,270.668365,269.087067,269.70578,270.842529,269.483215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-04T00:00:00Z,273.432831,270.095947,272.217407,274.913422,274.393463,269.976562,271.406647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-05T00:00:00Z,270.48114,267.558014,269.793701,271.059998,270.946411,267.431213,267.240479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-06T00:00:00Z,263.253845,261.645325,264.660706,262.583893,263.284088,261.729858,260.804352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-07T00:00:00Z,270.139557,267.33963,265.389557,272.227112,271.210785,261.552765,270.008728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-08T00:00:00Z,271.439056,268.509155,270.071411,272.816681,272.307068,267.3078,269.933258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-09T00:00:00Z,268.566162,264.179901,268.50885,268.789642,269.180084,265.648682,264.502502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-10T00:00:00Z,258.206207,253.59938,256.234863,259.121216,259.148926,253.348221,256.04895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-11T00:00:00Z,256.411438,254.086761,255.568649,257.265869,256.889099,253.57431,255.927109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-12T00:00:00Z,258.309326,256.747284,257.788208,259.170349,258.744598,255.083664,258.429932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-13T00:00:00Z,265.123993,267.329681,266.629333,266.632843,267.51297,265.929657,265.651428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-14T00:00:00Z,258.251984,255.654755,257.717682,258.782043,259.126892,256.127167,257.448059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-15T00:00:00Z,251.40741,248.500671,250.883759,252.029556,251.935516,249.060593,251.443878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-16T00:00:00Z,256.170593,258.174652,258.232117,258.309021,257.763763,256.492462,258.574585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-17T00:00:00Z,264.931061,270.874603,267.476471,266.713806,266.737244,268.104645,267.868347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-18T00:00:00Z,274.964661,274.237854,274.913666,276.197144,275.770782,273.60083,274.082977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-19T00:00:00Z,274.916412,274.825287,274.002411,273.805511,274.948303,272.434601,273.81015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-20T00:00:00Z,273.431732,272.12616,272.494019,273.42981,273.703979,270.831116,272.792938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-21T00:00:00Z,273.140167,270.303558,272.431946,271.631134,272.656372,271.642822,269.139221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-22T00:00:00Z,274.160553,273.046722,273.446777,273.215576,273.882111,271.549866,273.189331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-23T00:00:00Z,274.407745,270.724304,272.867279,275.78186,275.329681,270.330719,272.473938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-24T00:00:00Z,264.539825,261.616608,263.219818,265.83963,265.291107,261.56134,263.275574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-25T00:00:00Z,262.281158,257.856201,260.548462,263.752319,263.276398,257.753601,259.850098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-26T00:00:00Z,260.288483,255.669922,258.048218,259.33432,260.365021,255.800064,258.084625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-27T00:00:00Z,260.623596,255.322311,256.060059,262.353546,262.026062,252.930664,262.085449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-28T00:00:00Z,263.718079,263.645752,262.626617,262.991364,264.712433,260.708191,265.031708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-29T00:00:00Z,272.075134,267.84726,270.14325,273.056305,272.727722,268.977264,270.979553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-30T00:00:00Z,275.133026,272.991272,274.226868,276.364105,275.933441,271.734619,273.749542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-31T00:00:00Z,268.255035,263.212952,264.70639,267.059113,268.687927,263.512054,268.679016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-01T00:00:00Z,265.453705,260.991364,261.760834,264.234253,266.266754,260.985107,267.045135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-02T00:00:00Z,270.000549,266.778564,268.516571,272.324646,271.092712,266.574951,268.874237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-03T00:00:00Z,265.553711,263.358551,264.143738,266.740662,266.213715,262.663635,266.49939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-04T00:00:00Z,268.69632,265.413147,265.799774,270.037964,269.732117,264.426605,270.197754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-05T00:00:00Z,266.460327,264.261444,266.901062,266.786957,266.495239,266.731567,263.399658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-06T00:00:00Z,261.400238,257.763611,259.584167,262.624969,262.307037,258.16391,260.009338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-07T00:00:00Z,262.403168,258.001526,257.282715,262.973236,263.24942,255.300415,263.034149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-08T00:00:00Z,270.383453,267.855865,268.210632,272.252502,271.147919,266.930145,268.855011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-09T00:00:00Z,268.34137,264.693207,266.376495,268.629547,268.536957,265.136292,267.472992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-10T00:00:00Z,265.777618,262.938507,262.828186,264.831268,266.0578,262.319427,265.806763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-11T00:00:00Z,268.032166,266.591705,266.113525,266.999115,268.588287,264.419586,268.788177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-12T00:00:00Z,273.419739,271.268036,272.317352,275.626831,274.408691,271.915802,271.574341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-13T00:00:00Z,275.205627,275.031311,275.157562,276.941406,276.257904,273.721832,275.640045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-14T00:00:00Z,275.14325,274.369537,275.078949,276.471313,275.684052,274.885132,274.154724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-15T00:00:00Z,275.16214,274.013489,274.794617,276.48053,275.647095,274.798248,273.632233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-16T00:00:00Z,273.849518,271.434021,273.748322,273.460388,274.156036,272.691864,271.424255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-17T00:00:00Z,272.313141,269.690338,273.140167,272.364594,272.601654,270.5849,271.970337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-18T00:00:00Z,272.787292,271.851959,271.567841,271.791687,272.451965,270.375427,272.378754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-19T00:00:00Z,272.969513,273.130402,273.832703,271.652283,272.85788,272.175323,272.269196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-20T00:00:00Z,276.584717,277.123962,276.778656,277.203827,277.125671,276.170349,277.618164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-21T00:00:00Z,277.623627,275.924896,276.901154,277.909119,278.092377,273.037964,277.744537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-22T00:00:00Z,275.29895,275.360291,274.993134,277.418884,276.106964,272.721191,276.144897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-23T00:00:00Z,280.953369,278.972809,278.85788,283.707581,282.572784,276.625244,281.533508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-24T00:00:00Z,279.197906,279.36734,278.852448,281.201965,280.362946,277.0271,280.771576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-25T00:00:00Z,280.939819,278.537994,279.448792,284.430756,283.248627,277.251404,282.987671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-26T00:00:00Z,276.836792,274.82843,275.220123,280.072052,278.604309,273.818268,276.033508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-27T00:00:00Z,275.236816,273.234497,271.794769,277.472687,276.253906,268.69162,273.761536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-28T00:00:00Z,272.883942,271.16037,271.489471,275.671326,274.38797,269.041443,271.250732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-29T00:00:00Z,275.082855,272.38327,270.839142,277.483002,276.10495,266.613251,274.847412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-30T00:00:00Z,274.272156,271.610321,271.504181,275.070099,274.876953,269.024689,273.758209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-01T00:00:00Z,273.720825,271.303497,270.446533,274.472504,274.395233,267.22406,273.912354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-02T00:00:00Z,276.212646,275.053955,275.307953,277.178436,276.881897,274.54071,275.944458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-03T00:00:00Z,275.12851,272.413177,272.753845,277.598907,276.627319,270.672394,275.64743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-04T00:00:00Z,273.37973,270.162659,270.439575,274.990265,274.32254,268.274048,272.269867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-05T00:00:00Z,271.999268,269.974518,270.462311,274.0802,273.549347,268.639984,272.369629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-06T00:00:00Z,274.657318,272.160431,273.949585,275.991455,275.728607,273.307434,274.057129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-07T00:00:00Z,277.432587,276.910553,276.057098,280.318909,280.84668,275.333984,278.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-08T00:00:00Z,287.452606,281.548737,283.089111,288.505249,288.472931,279.986938,286.246643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-09T00:00:00Z,281.917297,279.156097,279.127899,286.56839,284.996857,277.254089,282.560822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-10T00:00:00Z,279.423676,278.472137,277.572113,282.790558,282.133911,276.448395,281.073059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-11T00:00:00Z,279.274994,277.392181,278.135681,279.495514,279.92157,276.76001,277.213501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-12T00:00:00Z,277.554993,274.96051,276.406494,277.687927,277.904236,273.850952,275.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-13T00:00:00Z,274.92337,274.580536,274.824097,275.861298,275.752869,273.688324,274.890991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-14T00:00:00Z,279.725983,278.649567,278.97821,281.2341,280.766968,277.732178,280.250732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-15T00:00:00Z,277.330566,274.728455,276.508545,278.931213,278.460602,275.168121,277.269592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-16T00:00:00Z,274.904755,273.295807,274.306274,275.194,275.490662,272.562836,273.956787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-17T00:00:00Z,277.266022,280.285248,277.99585,278.415558,279.201233,277.465729,278.615479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-18T00:00:00Z,285.740997,283.774719,281.371887,287.515411,287.75058,280.387634,284.802521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-19T00:00:00Z,280.803101,280.954224,279.872437,283.517395,282.298523,279.180023,283.591187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-20T00:00:00Z,276.440216,273.705658,275.860901,279.080017,278.612946,275.539948,276.24118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-21T00:00:00Z,273.137146,272.716888,274.496796,274.226105,273.991272,274.151154,272.389648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-22T00:00:00Z,277.757233,276.705109,276.939209,278.352661,278.317932,275.30954,277.555054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-23T00:00:00Z,278.845245,276.117004,278.533386,278.734863,278.856384,277.685028,277.01944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-24T00:00:00Z,277.243408,274.109283,277.191101,277.252869,277.561401,276.415192,274.084106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-25T00:00:00Z,274.540558,272.854279,275.262268,274.323364,274.492004,275.081116,273.284332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-26T00:00:00Z,278.202087,276.344818,277.143463,278.708862,277.817932,278.52243,278.489929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-27T00:00:00Z,279.019928,276.594818,280.537598,278.511932,278.800201,279.411377,276.750244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-28T00:00:00Z,279.329681,275.883423,279.013306,280.504181,280.092896,277.903503,279.073456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-29T00:00:00Z,280.36908,280.93277,281.753448,280.337097,280.121887,281.823334,282.169861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-30T00:00:00Z,280.66214,279.938995,280.834625,283.084991,282.253326,280.534027,281.868011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-31T00:00:00Z,283.144531,281.635895,282.037628,283.910767,284.458374,280.086609,282.250122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-01T00:00:00Z,284.046539,278.113861,281.941986,285.237183,285.407043,278.888306,280.733215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-02T00:00:00Z,281.066803,280.234741,280.667419,282.139893,282.304047,278.960663,281.00238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-03T00:00:00Z,281.332428,280.172699,281.281403,282.517365,282.650665,279.199402,281.146149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-04T00:00:00Z,285.079071,284.886871,285.627167,286.054535,286.408722,283.991608,285.134308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-05T00:00:00Z,282.435791,280.882599,281.57959,283.48233,283.148773,279.940765,283.278015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-06T00:00:00Z,279.786865,278.709717,278.892303,280.408112,280.919464,278.143036,279.572662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-07T00:00:00Z,288.617615,288.06778,287.065704,289.950378,290.097687,285.938934,289.183228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-08T00:00:00Z,289.124176,284.574921,286.784668,290.623169,290.627441,284.688751,287.415222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-09T00:00:00Z,288.005035,283.794464,285.53183,289.408264,289.242737,283.61441,286.786987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-10T00:00:00Z,281.574432,279.137299,280.284058,283.070404,283.049164,279.233917,281.892059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-11T00:00:00Z,279.873199,277.178864,278.665649,281.460083,281.177765,277.712524,280.155151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-12T00:00:00Z,280.98291,278.68335,279.477478,282.491394,282.1698,278.463226,281.707672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-13T00:00:00Z,280.547943,279.585541,280.751251,280.286774,281.014099,280.299744,279.979004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-14T00:00:00Z,282.074158,283.346924,281.778381,283.491852,284.135162,280.696869,282.901733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-15T00:00:00Z,290.966309,290.496826,289.911987,291.483459,291.880402,290.582092,290.888611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-16T00:00:00Z,291.077667,289.001007,289.868683,291.011902,291.271088,286.366638,291.44165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-17T00:00:00Z,284.406036,281.427124,282.376526,286.330627,285.735016,281.069031,284.290527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-18T00:00:00Z,281.891937,279.410919,280.092834,282.773315,283.059692,278.710205,281.295288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-19T00:00:00Z,279.899048,278.829651,279.224518,280.212952,281.306702,277.946411,279.181702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-20T00:00:00Z,287.369049,285.199738,284.695312,289.272797,289.171692,283.802307,287.221832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-21T00:00:00Z,288.71875,284.256805,286.8992,289.499146,289.870178,285.16449,287.047729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-22T00:00:00Z,283.536652,278.482178,279.94278,285.651489,285.265106,276.908112,282.283356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-23T00:00:00Z,278.132416,273.243835,276.45285,281.540985,281.115082,275.182648,276.968994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
